MachineID,ModelID,datasource,auctioneerID,YearMade,MachineHoursCurrentMeter,UsageBand,saledate,fiModelDesc,fiBaseModel,fiSecondaryDesc,fiModelSeries,fiModelDescriptor,ProductSize,state,ProductGroup
697544,1623,121,3,2000,7615.0,Medium,8/23/2007 0:00,D6MLGP,D6,M,UNK,LGP,Medium,Louisiana,TTT
1476615,3819,132,1,1983,0.0,UNK,3/16/1989 0:00,950B,950,B,UNK,UNK,Medium,Florida,WL
997197,7271,132,1,1986,0.0,UNK,6/21/2005 0:00,936,936,UNK,UNK,UNK,Medium,New Mexico,WL
1322244,3177,132,1,1991,8578.0,Medium,4/22/2010 0:00,580SUPER K,580,SUPER K,UNK,UNK,UNK,Utah,BL
1332701,6788,132,1,1988,0.0,UNK,2/19/1991 0:00,580,580,UNK,UNK,UNK,UNK,Texas,BL
1122934,1530,132,1,1991,0.0,UNK,6/20/2005 0:00,D3CIILGP,D3,C,II,LGP,UNK,Arizona,TTT
1053445,5273,121,3,1998,3212.0,Medium,11/17/2005 0:00,D41E,D41,E,UNK,UNK,UNK,Indiana,TTT
1341233,3857,132,1,1992,0.0,UNK,6/6/2000 0:00,966F,966,F,UNK,UNK,Medium,California,WL
1439109,4123,132,2,1968,0.0,UNK,9/19/1992 0:00,D6C,D6,C,UNK,UNK,Medium,New York,TTT
1089331,3112,132,1,1992,0.0,UNK,3/8/2006 0:00,1845C,1845,C,UNK,UNK,UNK,Illinois,SSL
1341189,3164,132,2,1979,0.0,UNK,4/8/1995 0:00,580C,580,C,UNK,UNK,UNK,New York,BL
1238158,3170,132,4,1989,0.0,UNK,10/29/1998 0:00,580K,580,K,UNK,UNK,UNK,South Carolina,BL
1346767,6797,132,11,1990,0.0,UNK,3/29/1995 0:00,621,621,UNK,UNK,UNK,UNK,Mississippi,WL
847271,1611,121,3,1000,13863.0,Medium,8/27/2009 0:00,D6HIILGP,D6,H,II,LGP,Medium,Wyoming,TTT
1344196,3269,132,1,1999,0.0,UNK,3/27/2008 0:00,95XT,95,XT,UNK,UNK,UNK,Texas,SSL
1200747,7013,132,1,1978,0.0,UNK,12/2/1999 0:00,235,235,UNK,UNK,UNK,Large / Medium,Washington,TEX
807282,1596,132,2,1998,0.0,UNK,5/20/2000 0:00,D5MLGP,D5,M,UNK,LGP,Medium,Connecticut,TTT
1030124,17474,121,3,1997,3042.0,Medium,2/12/2004 0:00,LX865,LX865,UNK,UNK,UNK,UNK,Georgia,SSL
1274254,3161,132,10,1000,0.0,UNK,9/20/2007 0:00,550G,550,G,UNK,UNK,UNK,Louisiana,TTT
1245184,4128,132,4,1986,0.0,UNK,2/4/1999 0:00,D6H,D6,H,UNK,UNK,Medium,Florida,TTT
1000956,23812,121,3,1000,33202.0,High,6/25/2009 0:00,WA6001L,WA600,UNK,1,L,Large,Alabama,WL
545840,7620,132,2,1987,0.0,UNK,5/20/1995 0:00,IT12,IT12,UNK,UNK,UNK,Compact,New Hampshire,WL
1203188,3170,132,9,1987,0.0,UNK,2/22/2006 0:00,580K,580,K,UNK,UNK,UNK,Florida,BL
1420614,3178,132,1,1997,0.0,UNK,3/30/2004 0:00,580SUPER L,580,SUPER L,UNK,UNK,UNK,Washington,BL
1418649,3178,132,6,1996,0.0,UNK,7/31/1997 0:00,580SUPER L,580,SUPER L,UNK,UNK,UNK,Alabama,BL
1211498,13854,132,1,1994,0.0,UNK,3/16/1999 0:00,D6HII,D6,H,II,UNK,Medium,Texas,TTT
1479231,7054,132,2,1996,0.0,UNK,6/14/2003 0:00,311,311,UNK,UNK,UNK,Small,Pennsylvania,TEX
1377574,3178,132,28,1000,0.0,UNK,9/15/2001 0:00,580SUPER L,580,SUPER L,UNK,UNK,UNK,Mississippi,BL
1052006,7113,121,3,1000,10221.0,Medium,7/7/2011 0:00,426,426,UNK,UNK,UNK,UNK,Nebraska,BL
1463972,3170,132,11,1988,0.0,UNK,3/27/1997 0:00,580K,580,K,UNK,UNK,UNK,Mississippi,BL
1410888,1526,132,1,1979,0.0,UNK,4/27/1993 0:00,D3BLGP,D3,B,UNK,LGP,UNK,Missouri,TTT
1036005,5864,121,3,1996,30431.0,High,5/26/2011 0:00,L120C,L120,C,UNK,UNK,Medium,Florida,WL
1173880,3163,132,17,1000,0.0,UNK,5/22/2001 0:00,580B,580,B,UNK,UNK,UNK,Idaho,BL
1020619,1889,121,3,1998,3123.0,Low,9/21/2006 0:00,650GLGP,650,G,UNK,LGP,UNK,New Hampshire,TTT
1271126,6788,132,1,1990,0.0,UNK,6/3/1993 0:00,580,580,UNK,UNK,UNK,UNK,California,BL
1140450,6788,132,1,1987,0.0,UNK,4/16/1993 0:00,580,580,UNK,UNK,UNK,UNK,Texas,BL
131356,1211,132,1,1999,13036.0,Medium,5/18/2011 0:00,325BL,325,B,UNK,L,Large / Medium,Florida,TEX
1401049,7013,132,10,1979,0.0,UNK,2/1/2001 0:00,235,235,UNK,UNK,UNK,Large / Medium,Louisiana,TEX
1271718,3171,132,2,1996,0.0,UNK,6/19/1999 0:00,580L,580,L,UNK,UNK,UNK,North Carolina,BL
1295353,3171,132,1,1997,0.0,UNK,6/22/2001 0:00,580L,580,L,UNK,UNK,UNK,Illinois,BL
1152690,3363,132,2,1996,0.0,UNK,9/10/1998 0:00,140H,140,H,UNK,UNK,UNK,Texas,MG
1176072,3112,132,2,1999,0.0,UNK,7/15/2000 0:00,1845C,1845,C,UNK,UNK,UNK,New York,SSL
1271888,4123,132,2,1972,0.0,UNK,11/19/1999 0:00,D6C,D6,C,UNK,UNK,Medium,Maine,TTT
1380299,3170,132,2,1987,0.0,UNK,3/24/1995 0:00,580K,580,K,UNK,UNK,UNK,New Jersey,BL
1339736,3170,132,16,1988,0.0,UNK,4/16/2009 0:00,580K,580,K,UNK,UNK,UNK,Indiana,BL
1175038,7008,132,20,1977,0.0,UNK,6/19/2002 0:00,225,225,UNK,UNK,UNK,Large / Medium,Arkansas,TEX
1287347,3170,132,6,1987,0.0,UNK,11/12/1998 0:00,580K,580,K,UNK,UNK,UNK,Missouri,BL
1511966,3357,132,6,1978,0.0,UNK,4/8/1999 0:00,12G,12,G,UNK,UNK,UNK,Missouri,MG
1228173,3178,132,2,1998,0.0,UNK,12/8/2004 0:00,580SUPER L,580,SUPER L,UNK,UNK,UNK,Texas,BL
723550,3877,121,3,1000,9591.0,Low,10/29/2009 0:00,980C,980,C,UNK,UNK,Medium,California,WL
1090313,4124,132,1,1980,0.0,UNK,12/12/2001 0:00,D6D,D6,D,UNK,UNK,Medium,Texas,TTT
479371,1611,121,3,1995,7413.0,Low,3/5/2009 0:00,D6HIILGP,D6,H,II,LGP,Medium,Georgia,TTT
1131618,4124,132,1,1981,0.0,UNK,4/29/1991 0:00,D6D,D6,D,UNK,UNK,Medium,Maryland,TTT
1081045,3170,132,2,1992,0.0,UNK,3/26/1998 0:00,580K,580,K,UNK,UNK,UNK,New Jersey,BL
1301454,3171,132,2,1996,0.0,UNK,2/4/2002 0:00,580L,580,L,UNK,UNK,UNK,Florida,BL
1162287,7013,132,1,1975,0.0,UNK,4/9/1996 0:00,235,235,UNK,UNK,UNK,Large / Medium,Washington,TEX
1548669,3893,132,1,1991,0.0,UNK,8/31/1999 0:00,992C,992,C,UNK,UNK,Large,Ohio,WL
1263378,3356,132,10,1972,0.0,UNK,12/11/2001 0:00,12F,12,F,UNK,UNK,UNK,Louisiana,MG
1480733,3170,132,5,1990,0.0,UNK,6/28/2008 0:00,580K,580,K,UNK,UNK,UNK,New Jersey,BL
1055947,3356,121,3,1000,0.0,UNK,7/29/2010 0:00,12F,12,F,UNK,UNK,UNK,California,MG
1358315,3316,132,2,1990,0.0,UNK,4/15/1999 0:00,W14C,W14,C,UNK,UNK,UNK,Texas,WL
1420256,3170,132,2,1000,0.0,UNK,8/23/2006 0:00,580K,580,K,UNK,UNK,UNK,Texas,BL
1353258,1587,132,99,1986,0.0,UNK,4/26/1996 0:00,D5HLGP,D5,H,UNK,LGP,Medium,Mississippi,TTT
1219685,3822,132,1,1988,0.0,UNK,6/21/1994 0:00,950E,950,E,UNK,UNK,Medium,Florida,WL
1243232,6788,132,18,1977,0.0,UNK,10/12/1989 0:00,580,580,UNK,UNK,UNK,UNK,Pennsylvania,BL
499980,3538,132,8,1998,0.0,UNK,7/23/2005 0:00,416C,416,C,UNK,UNK,UNK,Alabama,BL
1374801,1530,132,6,1993,0.0,UNK,2/10/1999 0:00,D3CIILGP,D3,C,II,LGP,UNK,Florida,TTT
1491244,6633,132,2,1995,0.0,UNK,10/13/2001 0:00,1840,1840,UNK,UNK,UNK,UNK,Tennessee,SSL
1135093,6788,132,6,1983,0.0,UNK,4/18/1990 0:00,580,580,UNK,UNK,UNK,UNK,Kentucky,BL
1535508,3170,132,1,1989,0.0,UNK,4/12/2005 0:00,580K,580,K,UNK,UNK,UNK,Maryland,BL
1095657,4156,132,1,1981,0.0,UNK,11/2/1993 0:00,D9L,D9,L,UNK,UNK,Large,California,TTT
762995,23926,132,3,1999,0.0,UNK,6/13/2002 0:00,12HNA,12,H,UNK,UNK,UNK,Unspecified,MG
116025,3357,121,3,1000,2092.0,Low,8/6/2009 0:00,12G,12,G,UNK,UNK,UNK,North Carolina,MG
1247247,3254,132,2,1998,0.0,UNK,10/13/2001 0:00,9020B,9020,B,UNK,UNK,Small,Tennessee,TEX
1179675,4112,132,24,1978,0.0,UNK,11/7/1989 0:00,D5B,D5,B,UNK,UNK,UNK,Georgia,TTT
1023601,4124,121,3,1990,0.0,UNK,3/24/2005 0:00,D6D,D6,D,UNK,UNK,Medium,Arkansas,TTT
650697,4146,132,1,1973,0.0,UNK,6/18/1996 0:00,D8H,D8,H,UNK,UNK,Large,Oregon,TTT
1125134,3178,132,4,1998,4400.0,Medium,2/13/2007 0:00,580SUPER L,580,SUPER L,UNK,UNK,UNK,Florida,BL
1025906,4816,121,3,1000,6418.0,Low,5/27/2010 0:00,770B,770,B,UNK,UNK,UNK,Virginia,MG
20861,77,132,1,1995,0.0,UNK,7/23/1998 0:00,950FII,950,F,II,UNK,Medium,Georgia,WL
1083686,4123,132,1,1968,0.0,UNK,6/30/2009 0:00,D6C,D6,C,UNK,UNK,Medium,Wyoming,TTT
255577,13776,132,99,1997,0.0,UNK,10/19/2000 0:00,D3CIIIXL,D3,C,III,XL,UNK,South Carolina,TTT
801539,4149,132,1,1993,0.0,UNK,2/20/2007 0:00,D8N,D8,N,UNK,UNK,Large,Florida,TTT
112813,3823,121,3,1000,19152.0,Medium,5/15/2008 0:00,950F,950,F,UNK,UNK,Medium,North Carolina,WL
1534859,6788,132,2,1980,0.0,UNK,7/31/1993 0:00,580,580,UNK,UNK,UNK,UNK,North Carolina,BL
760388,3538,121,3,1998,2457.0,Medium,2/12/2004 0:00,416C,416,C,UNK,UNK,UNK,Florida,BL
1355168,3178,132,1,1995,0.0,UNK,3/23/2004 0:00,580SUPER L,580,SUPER L,UNK,UNK,UNK,Nevada,BL
1265471,3112,132,2,1999,0.0,UNK,10/9/2001 0:00,1845C,1845,C,UNK,UNK,UNK,Texas,SSL
1236869,6951,132,6,1982,0.0,UNK,12/11/1989 0:00,W18,W18,UNK,UNK,UNK,UNK,Kentucky,WL
258199,7271,132,2,1986,0.0,UNK,12/4/1998 0:00,936,936,UNK,UNK,UNK,Medium,Florida,WL
1120314,1526,132,1,1980,0.0,UNK,8/11/2006 0:00,D3BLGP,D3,B,UNK,LGP,UNK,Texas,TTT
1234867,4123,132,1,1968,0.0,UNK,6/12/2002 0:00,D6C,D6,C,UNK,UNK,Medium,Texas,TTT
1064442,5871,121,3,1997,22869.0,High,9/18/2008 0:00,L180C,L180,C,UNK,UNK,Medium,Texas,WL
1454408,4124,132,99,1980,0.0,UNK,4/27/2000 0:00,D6D,D6,D,UNK,UNK,Medium,South Carolina,TTT
1550587,4156,132,4,1987,0.0,UNK,2/17/2001 0:00,D9L,D9,L,UNK,UNK,Large,Florida,TTT
1250630,4128,132,1,1988,0.0,UNK,9/18/1997 0:00,D6H,D6,H,UNK,UNK,Medium,Washington,TTT
1058749,3223,121,3,1999,4001.0,Medium,7/23/2009 0:00,75XT,75,XT,UNK,UNK,UNK,Colorado,SSL
1114280,3171,132,2,1997,0.0,UNK,2/2/2003 0:00,580L,580,L,UNK,UNK,UNK,Florida,BL
1527763,6788,132,1,1983,0.0,UNK,4/12/1990 0:00,580,580,UNK,UNK,UNK,UNK,Texas,BL
1216970,6788,132,1,1985,0.0,UNK,3/5/1991 0:00,580,580,UNK,UNK,UNK,UNK,Arizona,BL
1244363,4146,132,1,1972,0.0,UNK,6/6/1997 0:00,D8H,D8,H,UNK,UNK,Large,Texas,TTT
1408913,6633,132,2,1991,0.0,UNK,11/5/1999 0:00,1840,1840,UNK,UNK,UNK,UNK,New York,SSL
1279059,6899,132,18,1979,0.0,UNK,5/22/1993 0:00,980,980,UNK,UNK,UNK,Large / Medium,Delaware,TEX
1146246,3084,132,12,1997,0.0,UNK,3/21/2000 0:00,1150G,1150,G,UNK,UNK,Medium,South Carolina,TTT
1245730,6633,132,9,1990,0.0,UNK,5/17/2001 0:00,1840,1840,UNK,UNK,UNK,UNK,South Carolina,SSL
594507,1624,132,1,1997,0.0,UNK,9/24/2004 0:00,D6MXL,D6,M,UNK,XL,Medium,Texas,TTT
1042799,1333,121,3,1999,8567.0,High,6/17/2004 0:00,345BL,345,BL,UNK,UNK,Large / Medium,Minnesota,TEX
1281749,3170,132,2,1989,0.0,UNK,12/13/1997 0:00,580K,580,K,UNK,UNK,UNK,Pennsylvania,BL
248833,4148,132,6,1987,0.0,UNK,12/4/1990 0:00,D8L,D8,L,UNK,UNK,Large,South Carolina,TTT
1131788,3254,132,1,2000,9682.0,Medium,6/7/2011 0:00,9020B,9020,B,UNK,UNK,Small,Colorado,TEX
1176500,6631,132,22,1981,0.0,UNK,3/16/1996 0:00,1835,1835,UNK,UNK,UNK,UNK,Minnesota,SSL
1295482,4156,132,1,1981,0.0,UNK,8/16/2000 0:00,D9L,D9,L,UNK,UNK,Large,Texas,TTT
1466350,4146,132,24,1973,0.0,UNK,5/27/1998 0:00,D8H,D8,H,UNK,UNK,Large,Utah,TTT
734881,23926,132,1,1996,0.0,UNK,3/20/2002 0:00,12HNA,12,H,UNK,UNK,UNK,Texas,MG
1193844,7013,132,23,1985,0.0,UNK,2/19/1994 0:00,235,235,UNK,UNK,UNK,Large / Medium,New Jersey,TEX
1010542,3350,121,3,1000,10690.0,Medium,6/30/2011 0:00,120G,120,G,UNK,UNK,UNK,Missouri,MG
1433692,3883,132,10,1984,0.0,UNK,4/10/1997 0:00,988B,988,B,UNK,UNK,Large,Louisiana,WL
1261104,1526,132,4,1987,0.0,UNK,2/6/1997 0:00,D3BLGP,D3,B,UNK,LGP,UNK,Florida,TTT
1468458,3170,132,14,1987,0.0,UNK,9/12/1996 0:00,580K,580,K,UNK,UNK,UNK,Indiana,BL
263645,1584,132,11,1994,0.0,UNK,1/25/2001 0:00,D5HIILGP,D5,H,II,LGP,Medium,South Carolina,TTT
1311050,3112,132,1,1994,0.0,UNK,11/14/2002 0:00,1845C,1845,C,UNK,UNK,UNK,Georgia,SSL
1375500,3170,132,4,1987,0.0,UNK,2/11/1994 0:00,580K,580,K,UNK,UNK,UNK,Florida,BL
1366353,6951,132,99,1972,0.0,UNK,10/3/2009 0:00,W18,W18,UNK,UNK,UNK,UNK,New York,WL
1474824,1046,132,15,1991,0.0,UNK,5/26/2010 0:00,225DLC,225,D,UNK,LC,Large / Medium,Pennsylvania,TEX
1511482,4148,132,1,1983,0.0,UNK,10/25/1991 0:00,D8L,D8,L,UNK,UNK,Large,New Jersey,TTT
1369695,6632,132,1,1996,0.0,UNK,12/2/2003 0:00,1838,1838,UNK,UNK,UNK,UNK,Washington,SSL
1151462,3165,132,1,1983,0.0,UNK,3/15/1994 0:00,580D,580,D,UNK,UNK,UNK,Georgia,BL
1251033,3567,132,1,1995,0.0,UNK,3/17/2003 0:00,446B,446,B,UNK,UNK,UNK,California,BL
1401483,3883,132,1,1977,0.0,UNK,6/11/1999 0:00,988B,988,B,UNK,UNK,Large,California,WL
1451428,7013,132,1,1977,0.0,UNK,9/22/1994 0:00,235,235,UNK,UNK,UNK,Large / Medium,Colorado,TEX
1181900,3170,132,9,1988,0.0,UNK,8/19/2004 0:00,580K,580,K,UNK,UNK,UNK,South Carolina,BL
1250768,3112,132,1,1999,5287.0,High,12/1/2010 0:00,1845C,1845,C,UNK,UNK,UNK,Texas,SSL
1041748,6975,121,3,1000,0.0,UNK,4/28/2011 0:00,130,130,UNK,UNK,UNK,UNK,Kansas,MG
1217024,3164,132,1,1977,0.0,UNK,6/27/1995 0:00,580C,580,C,UNK,UNK,UNK,Texas,BL
1392703,3177,132,1,1993,0.0,UNK,10/13/2009 0:00,580SUPER K,580,SUPER K,UNK,UNK,UNK,California,BL
1251974,7036,132,1,1999,0.0,UNK,10/9/2002 0:00,301.5,301.5,UNK,UNK,UNK,Mini,Maine,TEX
1318760,6974,132,99,1968,0.0,UNK,11/7/1996 0:00,120,120,UNK,UNK,UNK,UNK,Ohio,MG
1511475,6632,132,1,1996,0.0,UNK,9/23/2003 0:00,1838,1838,UNK,UNK,UNK,UNK,Washington,SSL
1251097,3892,132,2,1977,0.0,UNK,4/11/2002 0:00,992B,992,B,UNK,UNK,Large,Ohio,WL
1055876,5264,121,3,1000,1919.0,Low,3/24/2011 0:00,D37E,D37,E,UNK,UNK,UNK,Missouri,TTT
1033709,3819,121,3,1000,0.0,UNK,7/24/2008 0:00,950B,950,B,UNK,UNK,Medium,North Carolina,WL
1283153,1526,132,1,1985,0.0,UNK,10/8/1991 0:00,D3BLGP,D3,B,UNK,LGP,UNK,Washington,TTT
606095,3824,132,1,1998,0.0,UNK,11/16/2006 0:00,950G,950,G,UNK,UNK,Medium,Texas,WL
1376696,1611,132,4,1990,0.0,UNK,2/13/2006 0:00,D6HIILGP,D6,H,II,LGP,Medium,Florida,TTT
1378980,3170,132,16,1988,0.0,UNK,3/15/2006 0:00,580K,580,K,UNK,UNK,UNK,Ohio,BL
1520017,6797,132,1,1990,0.0,UNK,6/17/1998 0:00,621,621,UNK,UNK,UNK,UNK,Texas,WL
1177918,3782,132,4,1993,0.0,UNK,2/17/2001 0:00,928F,928,F,UNK,UNK,UNK,Florida,WL
1414583,6752,132,1,1984,0.0,UNK,4/2/1992 0:00,480,480,UNK,UNK,UNK,UNK,Texas,BL
250117,1587,132,4,1988,0.0,UNK,2/11/1994 0:00,D5HLGP,D5,H,UNK,LGP,Medium,Florida,TTT
1408209,3170,132,18,1990,0.0,UNK,7/18/1998 0:00,580K,580,K,UNK,UNK,UNK,Pennsylvania,BL
1061847,3877,121,3,1000,80329.0,High,12/17/2009 0:00,980C,980,C,UNK,UNK,Medium,Texas,WL
1168987,3177,132,1,1993,0.0,UNK,1/24/2007 0:00,580SUPER K,580,SUPER K,UNK,UNK,UNK,Mississippi,BL
1448453,7008,132,1,1984,0.0,UNK,5/12/2005 0:00,225,225,UNK,UNK,UNK,Large / Medium,Texas,TEX
796241,7009,132,1,1999,0.0,UNK,2/21/2001 0:00,226,226,UNK,UNK,UNK,UNK,Florida,SSL
1181577,3165,132,28,1979,0.0,UNK,8/7/1999 0:00,580D,580,D,UNK,UNK,UNK,Mississippi,BL
1313673,1333,132,1,1997,0.0,UNK,9/6/2006 0:00,345BL,345,BL,UNK,UNK,Large / Medium,Ohio,TEX
1157178,3538,132,3,1998,0.0,UNK,1/31/2002 0:00,416C,416,C,UNK,UNK,UNK,Unspecified,BL
1088950,13854,132,1,1995,0.0,UNK,5/25/2004 0:00,D6HII,D6,H,II,UNK,Medium,Ohio,TTT
1547515,3357,132,24,1979,0.0,UNK,5/10/1990 0:00,12G,12,G,UNK,UNK,UNK,Texas,MG
1363256,6634,132,1,1978,0.0,UNK,3/24/1994 0:00,1845,1845,UNK,UNK,UNK,UNK,Washington,SSL
749725,3357,132,19,1981,0.0,UNK,7/29/1992 0:00,12G,12,G,UNK,UNK,UNK,California,MG
999934,5515,121,3,1997,5156.0,Medium,6/3/2010 0:00,763H,763,H,UNK,UNK,UNK,Missouri,SSL
1409025,6788,132,1,1989,0.0,UNK,9/23/1993 0:00,580,580,UNK,UNK,UNK,UNK,Washington,BL
1391807,3538,132,2,1997,0.0,UNK,3/27/2003 0:00,416C,416,C,UNK,UNK,UNK,New Jersey,BL
1041475,5255,121,3,1000,7102.0,Low,2/10/2011 0:00,D31E,D31,E,UNK,UNK,UNK,South Carolina,TTT
118448,6270,121,3,2000,0.0,UNK,7/28/2005 0:00,RC30,RC30,UNK,UNK,UNK,UNK,North Carolina,SSL
1062368,28618,121,3,1999,7650.0,Medium,3/26/2010 0:00,PC300LC6L,PC300,LC,6,L,Large / Medium,North Carolina,TEX
839763,4112,132,99,1984,0.0,UNK,4/15/1989 0:00,D5B,D5,B,UNK,UNK,UNK,Connecticut,TTT
1511696,3822,132,2,1989,0.0,UNK,4/24/1999 0:00,950E,950,E,UNK,UNK,Medium,Ohio,WL
1313338,3170,132,10,1989,0.0,UNK,4/23/1998 0:00,580K,580,K,UNK,UNK,UNK,Louisiana,BL
1523137,3357,132,19,1979,0.0,UNK,5/13/1992 0:00,12G,12,G,UNK,UNK,UNK,California,MG
165288,1596,132,7,1998,0.0,UNK,9/5/2002 0:00,D5MLGP,D5,M,UNK,LGP,Medium,Alabama,TTT
1476670,1611,132,1,1990,0.0,UNK,5/12/2005 0:00,D6HIILGP,D6,H,II,LGP,Medium,Texas,TTT
1252154,3170,132,2,1989,0.0,UNK,6/22/1996 0:00,580K,580,K,UNK,UNK,UNK,Pennsylvania,BL
1262431,3170,132,2,1000,0.0,UNK,3/20/1997 0:00,580K,580,K,UNK,UNK,UNK,New Jersey,BL
1277145,23920,132,2,1997,0.0,UNK,5/27/2008 0:00,120HNA,120,H,UNK,UNK,UNK,Florida,MG
169222,4156,132,1,1981,0.0,UNK,9/11/2003 0:00,D9L,D9,L,UNK,UNK,Large,California,TTT
1004194,2797,121,3,2000,3913.0,Medium,9/22/2005 0:00,EX120-5,EX120,UNK,-5,UNK,Small,Texas,TEX
1408544,3357,132,1,1988,0.0,UNK,3/1/2006 0:00,12G,12,G,UNK,UNK,UNK,Texas,MG
1091859,3170,132,14,1988,0.0,UNK,6/25/1996 0:00,580K,580,K,UNK,UNK,UNK,Maine,BL
1238071,3822,132,25,1988,0.0,UNK,6/24/1995 0:00,950E,950,E,UNK,UNK,Medium,California,WL
1076812,3170,132,99,1989,0.0,UNK,10/30/1997 0:00,580K,580,K,UNK,UNK,UNK,New Jersey,BL
729969,85,121,3,1997,16895.0,High,3/10/2005 0:00,966FII,966,F,II,UNK,Medium,Mississippi,WL
1359504,3171,132,2,1999,0.0,UNK,9/17/2003 0:00,580L,580,L,UNK,UNK,UNK,Texas,BL
1441712,7065,132,4,1995,0.0,UNK,6/19/2003 0:00,317,317,UNK,UNK,UNK,Small,Pennsylvania,TEX
1408393,7010,132,1,1988,0.0,UNK,10/11/1990 0:00,229,229,UNK,UNK,UNK,Large / Medium,Florida,TEX
1101385,3112,132,1,1995,0.0,UNK,3/29/2001 0:00,1845C,1845,C,UNK,UNK,UNK,Maryland,SSL
1195780,1526,132,16,1981,0.0,UNK,6/5/1997 0:00,D3BLGP,D3,B,UNK,LGP,UNK,Indiana,TTT
1099063,3238,132,20,1000,0.0,UNK,4/15/1998 0:00,850G,850,G,UNK,UNK,UNK,Arkansas,TTT
224376,1333,121,3,1997,13517.0,Medium,1/25/2007 0:00,345BL,345,BL,UNK,UNK,Large / Medium,Maryland,TEX
269369,1584,132,1,1996,0.0,UNK,9/19/2002 0:00,D5HIILGP,D5,H,II,LGP,Medium,Georgia,TTT
1547562,7257,132,1,1985,0.0,UNK,4/29/1997 0:00,910,910,UNK,UNK,UNK,Compact,Tennessee,WL
1284443,3171,132,2,1995,0.0,UNK,12/3/1999 0:00,580L,580,L,UNK,UNK,UNK,California,BL
1354152,3824,132,1,1999,0.0,UNK,12/13/2005 0:00,950G,950,G,UNK,UNK,Medium,California,WL
146960,6793,132,7,1991,0.0,UNK,12/6/2002 0:00,590,590,UNK,UNK,UNK,UNK,Alabama,BL
1028305,77,121,3,1993,0.0,UNK,11/18/2004 0:00,950FII,950,F,II,UNK,Medium,Michigan,WL
1008592,1574,121,3,1996,9278.0,High,10/5/2006 0:00,D5CIIILGP,D5,C,III,LGP,UNK,Florida,TTT
1226620,6788,132,2,1977,0.0,UNK,11/21/1992 0:00,580,580,UNK,UNK,UNK,UNK,Ohio,BL
634601,3877,132,1,1990,0.0,UNK,3/26/2002 0:00,980C,980,C,UNK,UNK,Medium,Washington,WL
1427113,108,132,5,1997,0.0,UNK,9/29/2001 0:00,D3CIII,D3,C,III,UNK,UNK,Maine,TTT
256495,1129,132,7,1998,0.0,UNK,10/19/2005 0:00,315BL,315,B,UNK,L,Small,South Carolina,TEX
1262044,7271,132,13,1987,0.0,UNK,7/10/1999 0:00,936,936,UNK,UNK,UNK,Medium,Tennessee,WL
198615,13776,132,2,1999,0.0,UNK,2/5/2006 0:00,D3CIIIXL,D3,C,III,XL,UNK,Florida,TTT
1195265,6953,132,16,1978,0.0,UNK,5/16/2002 0:00,W20,W20,UNK,UNK,UNK,UNK,Ohio,WL
965891,7110,132,1,1988,0.0,UNK,3/15/2001 0:00,416,416,UNK,UNK,UNK,UNK,Colorado,BL
1285999,3238,132,14,1998,0.0,UNK,7/29/2011 0:00,850G,850,G,UNK,UNK,UNK,Indiana,TTT
1166488,3406,132,1,1988,0.0,UNK,9/10/1996 0:00,225B,225,B,UNK,UNK,Large / Medium,Florida,TEX
998563,3822,121,3,1000,11816.0,Medium,8/11/2011 0:00,950E,950,E,UNK,UNK,Medium,Michigan,WL
1424611,3084,132,19,2000,0.0,UNK,7/12/2007 0:00,1150G,1150,G,UNK,UNK,Medium,Arkansas,TTT
1344210,4146,132,1,1971,0.0,UNK,3/31/1992 0:00,D8H,D8,H,UNK,UNK,Large,Texas,TTT
1494202,4124,132,4,1985,0.0,UNK,2/9/2004 0:00,D6D,D6,D,UNK,UNK,Medium,Florida,TTT
1003108,4603,121,3,1000,5594.0,Low,12/15/2010 0:00,310D,310,D,UNK,UNK,UNK,Ohio,BL
1108940,4112,132,1,1981,0.0,UNK,10/20/1992 0:00,D5B,D5,B,UNK,UNK,UNK,Texas,TTT
1078195,7277,132,19,1973,0.0,UNK,11/22/2002 0:00,950,950,UNK,UNK,UNK,Medium,California,WL
1518775,3406,132,1,1988,0.0,UNK,9/16/2005 0:00,225B,225,B,UNK,UNK,Large / Medium,Nevada,TEX
1427585,3161,132,1,1998,0.0,UNK,12/19/2005 0:00,550G,550,G,UNK,UNK,UNK,Ohio,TTT
1394040,4123,132,1,1968,0.0,UNK,3/9/1993 0:00,D6C,D6,C,UNK,UNK,Medium,Maryland,TTT
1293296,3178,132,2,1996,0.0,UNK,9/28/2000 0:00,580SUPER L,580,SUPER L,UNK,UNK,UNK,Colorado,BL
1504108,1526,132,18,1980,0.0,UNK,4/24/1993 0:00,D3BLGP,D3,B,UNK,LGP,UNK,Pennsylvania,TTT
1353263,7110,132,4,1987,0.0,UNK,2/9/1995 0:00,416,416,UNK,UNK,UNK,UNK,Florida,BL
617323,3538,132,1,1998,0.0,UNK,9/12/2002 0:00,416C,416,C,UNK,UNK,UNK,Texas,BL
1060303,3171,121,3,1999,2084.0,Medium,8/26/2004 0:00,580L,580,L,UNK,UNK,UNK,Florida,BL
1554137,4112,132,4,1977,0.0,UNK,2/1/1989 0:00,D5B,D5,B,UNK,UNK,UNK,Florida,TTT
1109749,7511,132,1,1988,0.0,UNK,9/26/2000 0:00,E70,E70,UNK,UNK,UNK,Mini,Washington,TEX
