MachineID,ModelID,datasource,auctioneerID,YearMade,MachineHoursCurrentMeter,UsageBand,saledate,fiModelDesc,fiBaseModel,fiSecondaryDesc,fiModelSeries,fiModelDescriptor,ProductSize,state,ProductGroup,SalePrice
1207719,1333,132,1,2000,0.0,UNK,9/27/2006 0:00,345BL,345,BL,UNK,UNK,Large / Medium,Texas,TEX,90000
1335946,43,132,1,1991,0.0,UNK,5/14/1996 0:00,416II,416,UNK,II,UNK,UNK,North Carolina,BL,20000
1007648,4664,121,3,1000,9139.0,Low,4/15/2010 0:00,450E,450,E,UNK,UNK,UNK,California,TTT,8500
1103649,6633,132,2,1996,0.0,UNK,3/4/2000 0:00,1840,1840,UNK,UNK,UNK,UNK,Tennessee,SSL,9000
1197331,4128,132,1,1987,0.0,UNK,8/20/1996 0:00,D6H,D6,H,UNK,UNK,Medium,Texas,TTT,66000
1075100,43,132,7,1992,0.0,UNK,6/1/2000 0:00,416II,416,UNK,II,UNK,UNK,Alabama,BL,14000
582249,1129,121,3,1999,5248.0,Medium,8/10/2006 0:00,315BL,315,B,UNK,L,Small,Michigan,TEX,49000
1359137,43,132,9,1991,0.0,UNK,5/15/2003 0:00,416II,416,UNK,II,UNK,UNK,South Carolina,BL,14000
1316628,3149,132,6,1989,1375.0,Low,7/26/1994 0:00,480E,480,E,UNK,UNK,UNK,Tennessee,BL,15750
1309883,7110,132,1,1990,0.0,UNK,2/22/1991 0:00,416,416,UNK,UNK,UNK,UNK,Texas,BL,25000
464726,23931,132,1,1998,0.0,UNK,3/2/2005 0:00,140HNA,140,H,UNK,UNK,UNK,Texas,MG,117500
1367379,4146,132,6,1964,0.0,UNK,4/3/1997 0:00,D8H,D8,H,UNK,UNK,Large,Iowa,TTT,11500
1298099,3112,132,1,2000,0.0,UNK,4/21/2004 0:00,1845C,1845,C,UNK,UNK,UNK,Missouri,SSL,14500
1426434,1532,132,2,1988,0.0,UNK,4/29/1995 0:00,D3CLGP,D3,C,UNK,LGP,UNK,Ohio,TTT,23500
1137339,3261,132,1,1999,0.0,UNK,10/4/2000 0:00,90XT,90,XT,UNK,UNK,UNK,Georgia,SSL,16500
1393248,3190,132,1,1999,0.0,UNK,9/27/2006 0:00,590SUPER L,590,SUPER L,UNK,UNK,UNK,Texas,BL,28000
55443,1192,132,1,1997,0.0,UNK,2/24/2004 0:00,322BL,322,B,UNK,L,Large / Medium,Texas,TEX,57000
509257,3883,132,23,1984,0.0,UNK,9/30/1995 0:00,988B,988,B,UNK,UNK,Large,New Jersey,WL,57500
1223024,3883,132,3,1988,0.0,UNK,11/26/2009 0:00,988B,988,B,UNK,UNK,Large,California,WL,18000
1045642,10492,121,3,1000,5253.0,Low,7/24/2008 0:00,L160,L160,UNK,UNK,UNK,Medium,Tennessee,WL,27000
1434585,3365,132,1,1997,0.0,UNK,12/5/2002 0:00,143H,143,H,UNK,UNK,UNK,Illinois,MG,85000
1261667,4089,132,2,1979,0.0,UNK,2/10/1994 0:00,D3B,D3,B,UNK,UNK,UNK,Florida,TTT,18500
436789,7002,121,3,1999,128.0,Low,11/11/2011 0:00,216,216,UNK,UNK,UNK,UNK,New York,SSL,8500
1123083,3778,132,6,1988,0.0,UNK,10/22/1998 0:00,926E,926,E,UNK,UNK,UNK,New Mexico,WL,36000
1527199,3178,132,1,1998,0.0,UNK,3/2/2010 0:00,580SUPER L,580,SUPER L,UNK,UNK,UNK,California,BL,26000
392340,1129,132,1,2000,0.0,UNK,9/16/2005 0:00,315BL,315,B,UNK,L,Small,Missouri,TEX,65000
1355035,7624,132,11,1985,0.0,UNK,9/1/1999 0:00,IT28,IT28,UNK,UNK,UNK,UNK,Mississippi,WL,26000
1398508,4089,132,1,1980,0.0,UNK,10/30/1992 0:00,D3B,D3,B,UNK,UNK,UNK,Minnesota,TTT,13500
1556548,77,132,4,1995,0.0,UNK,2/11/2002 0:00,950FII,950,F,II,UNK,Medium,Florida,WL,47500
1283538,4128,132,21,1989,0.0,UNK,9/9/1999 0:00,D6H,D6,H,UNK,UNK,Medium,Maine,TTT,57500
1307316,7054,132,2,1994,0.0,UNK,9/18/1999 0:00,311,311,UNK,UNK,UNK,Small,New Jersey,TEX,29000
912658,3774,132,1,1995,0.0,UNK,10/6/1998 0:00,924F,924,F,UNK,UNK,UNK,Wyoming,WL,46000
1226343,6633,132,17,1990,0.0,UNK,6/22/2004 0:00,1840,1840,UNK,UNK,UNK,UNK,Oregon,SSL,8000
1121928,6633,132,1,1996,0.0,UNK,8/31/2010 0:00,1840,1840,UNK,UNK,UNK,UNK,Colorado,SSL,10000
71066,4333,132,1,1996,0.0,UNK,3/16/1999 0:00,IT28F,IT28,F,UNK,UNK,UNK,Texas,WL,67500
1184920,3171,132,2,1997,0.0,UNK,1/30/2005 0:00,580L,580,L,UNK,UNK,UNK,Florida,BL,21500
34963,3406,132,11,1987,6350.0,Medium,4/28/1994 0:00,225B,225,B,UNK,UNK,Large / Medium,Mississippi,TEX,54000
1169881,4327,132,1,1988,0.0,UNK,5/15/1990 0:00,IT18B,IT18,B,UNK,UNK,UNK,Florida,WL,57000
1300965,3357,132,1,1974,0.0,UNK,10/11/2001 0:00,12G,12,G,UNK,UNK,UNK,Missouri,MG,24000
1194152,6974,132,28,1968,0.0,UNK,5/24/1997 0:00,120,120,UNK,UNK,UNK,UNK,Mississippi,MG,9200
1457492,1526,132,2,1982,0.0,UNK,6/26/1999 0:00,D3BLGP,D3,B,UNK,LGP,UNK,California,TTT,13500
1163009,7110,132,1,1987,0.0,UNK,6/24/1993 0:00,416,416,UNK,UNK,UNK,UNK,Colorado,BL,25000
1001537,3416,121,3,1000,3676.0,Low,4/29/2010 0:00,235D,235,D,UNK,UNK,Large / Medium,Illinois,TEX,39000
1552022,3170,132,1,1990,0.0,UNK,9/20/1994 0:00,580K,580,K,UNK,UNK,UNK,Texas,BL,24000
255899,1611,132,99,1994,0.0,UNK,10/19/2000 0:00,D6HIILGP,D6,H,II,LGP,Medium,South Carolina,TTT,57000
1529213,6752,132,19,1985,0.0,UNK,5/13/1992 0:00,480,480,UNK,UNK,UNK,UNK,California,BL,11000
596478,77,132,1,1997,0.0,UNK,3/21/2001 0:00,950FII,950,F,II,UNK,Medium,Texas,WL,83000
1033959,4146,121,3,1000,6345.0,Low,9/22/2011 0:00,D8H,D8,H,UNK,UNK,Large,Georgia,TTT,8000
1547310,4146,132,1,1972,0.0,UNK,6/11/1996 0:00,D8H,D8,H,UNK,UNK,Large,Colorado,TTT,26000
1009811,3269,121,3,1998,1223.0,Low,1/10/2008 0:00,95XT,95,XT,UNK,UNK,UNK,Ohio,SSL,13500
1557144,4331,132,1,1988,0.0,UNK,3/28/1996 0:00,IT28B,IT28,B,UNK,UNK,UNK,Colorado,WL,57000
1464834,3356,132,6,1968,0.0,UNK,9/24/1991 0:00,12F,12,F,UNK,UNK,UNK,Maryland,MG,17000
1481897,6851,132,24,1983,0.0,UNK,4/27/1990 0:00,850,850,UNK,UNK,UNK,UNK,Mississippi,TTT,25250
1371590,3178,132,11,1995,0.0,UNK,4/26/2001 0:00,580SUPER L,580,SUPER L,UNK,UNK,UNK,South Carolina,BL,24000
1326588,6788,132,18,1983,0.0,UNK,10/21/1989 0:00,580,580,UNK,UNK,UNK,UNK,Pennsylvania,BL,11000
1290371,3178,132,1,1000,0.0,UNK,9/14/2000 0:00,580SUPER L,580,SUPER L,UNK,UNK,UNK,Ohio,BL,29000
1394184,1587,132,1,1989,0.0,UNK,9/17/1998 0:00,D5HLGP,D5,H,UNK,LGP,Medium,Washington,TTT,30000
601030,3774,132,1,1996,0.0,UNK,8/12/2004 0:00,924F,924,F,UNK,UNK,UNK,Texas,WL,34000
1288665,7267,132,1,1973,0.0,UNK,12/1/1992 0:00,930,930,UNK,UNK,UNK,UNK,Arizona,WL,22000
1207791,3357,132,12,1978,0.0,UNK,3/30/2005 0:00,12G,12,G,UNK,UNK,UNK,South Carolina,MG,30000
1517232,3170,132,6,1989,0.0,UNK,6/26/1997 0:00,580K,580,K,UNK,UNK,UNK,Ohio,BL,17500
808463,3165,132,14,1982,0.0,UNK,3/30/1999 0:00,580D,580,D,UNK,UNK,UNK,Indiana,BL,13700
1369470,3051,132,1,1000,0.0,UNK,6/24/2009 0:00,30B,30,B,UNK,UNK,Large / Medium,Maryland,TEX,30000
1355262,6783,132,2,1991,0.0,UNK,8/9/1997 0:00,550,550,UNK,UNK,UNK,UNK,Connecticut,TTT,23500
1013747,13244,121,3,1999,4409.0,Medium,6/15/2006 0:00,580LII,580,L,II,UNK,UNK,Texas,BL,25000
1461822,4124,132,1,1985,0.0,UNK,6/23/1994 0:00,D6D,D6,D,UNK,UNK,Medium,Colorado,TTT,39000
1219677,7008,132,1,1983,0.0,UNK,3/16/1989 0:00,225,225,UNK,UNK,UNK,Large / Medium,Florida,TEX,55000
1212874,7110,132,4,1986,0.0,UNK,2/9/1995 0:00,416,416,UNK,UNK,UNK,UNK,Florida,BL,21500
23782,4035,132,1,1991,0.0,UNK,9/22/2000 0:00,D10N,D10,N,UNK,UNK,Large,Wyoming,TTT,77000
1365335,3178,132,2,1998,0.0,UNK,5/18/2001 0:00,580SUPER L,580,SUPER L,UNK,UNK,UNK,Tennessee,BL,37000
525179,4125,132,3,1994,0.0,UNK,7/26/2001 0:00,D6E,D6,E,UNK,UNK,Medium,Unspecified,TTT,35000
608988,2768,132,1,1996,0.0,UNK,3/29/2006 0:00,D7HII,D7,H,II,UNK,Large,Texas,TTT,75000
1000848,3171,121,3,1998,1635.0,Low,6/29/2006 0:00,580L,580,L,UNK,UNK,UNK,Texas,BL,31000
1523485,3170,132,2,1989,0.0,UNK,3/25/1994 0:00,580K,580,K,UNK,UNK,UNK,New Jersey,BL,27000
1438751,3171,132,1,1997,0.0,UNK,3/5/2003 0:00,580L,580,L,UNK,UNK,UNK,Minnesota,BL,16500
1010117,5864,121,3,1997,26367.0,High,9/30/2010 0:00,L120C,L120,C,UNK,UNK,Medium,West Virginia,WL,41000
489367,1624,132,13,1996,0.0,UNK,9/11/2004 0:00,D6MXL,D6,M,UNK,XL,Medium,Tennessee,TTT,60000
654352,3883,132,1,1978,0.0,UNK,4/30/1996 0:00,988B,988,B,UNK,UNK,Large,Montana,WL,81000
1014841,3171,121,3,1999,0.0,UNK,1/29/2010 0:00,580L,580,L,UNK,UNK,UNK,Alabama,BL,19500
1014892,1229,121,3,1000,11737.0,Medium,3/1/2011 0:00,325L,325,UNK,UNK,L,Large / Medium,Georgia,TEX,27500
1536462,3112,132,4,1987,0.0,UNK,2/5/1998 0:00,1845C,1845,C,UNK,UNK,UNK,Florida,SSL,9000
1246581,6951,132,22,1983,0.0,UNK,9/18/2010 0:00,W18,W18,UNK,UNK,UNK,UNK,Minnesota,WL,12250
1005962,4725,121,3,1996,7102.0,Medium,11/25/2008 0:00,590D,590,D,UNK,UNK,Small,New York,TEX,12000
1376150,6571,132,1,1988,0.0,UNK,12/3/1992 0:00,125,125,UNK,UNK,UNK,Large / Medium,Washington,TEX,23000
1175749,3170,132,1,1990,0.0,UNK,9/10/1996 0:00,580K,580,K,UNK,UNK,UNK,Florida,BL,21000
1273369,1532,132,1,1988,0.0,UNK,9/26/2002 0:00,D3CLGP,D3,C,UNK,LGP,UNK,Illinois,TTT,13500
1360935,1526,132,2,1982,0.0,UNK,2/8/2001 0:00,D3BLGP,D3,B,UNK,LGP,UNK,Florida,TTT,12500
1522607,1177,132,99,1996,0.0,UNK,7/20/2000 0:00,320L,320,UNK,UNK,L,Large / Medium,South Carolina,TEX,57500
1008420,3380,121,3,1983,5098.0,Low,11/17/2005 0:00,16G,16,G,UNK,UNK,UNK,Florida,MG,91000
1144303,6788,132,1,1987,0.0,UNK,4/16/1993 0:00,580,580,UNK,UNK,UNK,UNK,Texas,BL,18500
1435372,3357,132,8,1974,0.0,UNK,5/28/2003 0:00,12G,12,G,UNK,UNK,UNK,Mississippi,MG,26000
1371650,3160,132,14,1994,4882.0,Low,7/29/2011 0:00,550E,550,E,UNK,UNK,UNK,Indiana,TTT,12000
1034135,5526,121,3,1000,1722.0,Low,10/16/2008 0:00,863F,863,F,UNK,UNK,UNK,Oklahoma,SSL,11500
2285,23931,132,8,2000,0.0,UNK,11/17/2004 0:00,140HNA,140,H,UNK,UNK,UNK,Mississippi,MG,112000
134851,3357,132,1,1986,0.0,UNK,4/29/1991 0:00,12G,12,G,UNK,UNK,UNK,Maryland,MG,71000
660225,3567,121,3,1995,8276.0,Medium,4/24/2008 0:00,446B,446,B,UNK,UNK,UNK,Nebraska,BL,20000
1503248,3170,132,99,1991,0.0,UNK,3/22/1995 0:00,580K,580,K,UNK,UNK,UNK,Missouri,BL,22750
1404554,4090,132,1,1989,0.0,UNK,4/15/1998 0:00,D3C,D3,C,UNK,UNK,UNK,Idaho,TTT,23000
1416870,1333,132,2,1999,0.0,UNK,2/4/2007 0:00,345BL,345,BL,UNK,UNK,Large / Medium,Florida,TEX,71000
1309857,3160,132,1,1994,0.0,UNK,5/27/1998 0:00,550E,550,E,UNK,UNK,UNK,Texas,TTT,35000
1061100,4777,121,3,1000,3767.0,Low,9/29/2011 0:00,672A,672,A,UNK,UNK,UNK,Illinois,MG,14500
1310862,7013,132,6,1978,0.0,UNK,4/18/1994 0:00,235,235,UNK,UNK,UNK,Large / Medium,Kentucky,TEX,35000
728117,23926,132,7,1997,0.0,UNK,9/6/2001 0:00,12HNA,12,H,UNK,UNK,UNK,Alabama,MG,94000
1222780,3165,132,13,1981,0.0,UNK,5/22/1999 0:00,580D,580,D,UNK,UNK,UNK,Tennessee,BL,8500
1016976,17474,121,3,1998,1771.0,Medium,11/17/2005 0:00,LX865,LX865,UNK,UNK,UNK,UNK,Indiana,SSL,8000
1066480,3371,121,3,1000,13167.0,Low,4/2/2009 0:00,14G,14,G,UNK,UNK,UNK,California,MG,79000
1134393,6788,132,1,1990,0.0,UNK,10/20/1992 0:00,580,580,UNK,UNK,UNK,UNK,Texas,BL,24000
1084693,6632,132,17,1997,0.0,UNK,7/11/2000 0:00,1838,1838,UNK,UNK,UNK,UNK,Washington,SSL,9750
65869,3538,132,1,1996,0.0,UNK,12/13/2000 0:00,416C,416,C,UNK,UNK,UNK,Texas,BL,27000
1146305,3238,132,7,1998,0.0,UNK,2/28/2002 0:00,850G,850,G,UNK,UNK,UNK,Alabama,TTT,39500
1481576,4146,132,4,1972,0.0,UNK,2/6/1990 0:00,D8H,D8,H,UNK,UNK,Large,Florida,TTT,30000
1101203,6793,132,1,1991,0.0,UNK,6/20/2006 0:00,590,590,UNK,UNK,UNK,UNK,Washington,BL,17500
1295630,1681,132,2,1988,0.0,UNK,7/10/1999 0:00,E200BL,E200,B,UNK,L,Small,New Hampshire,TEX,28000
1533364,3171,132,2,1997,0.0,UNK,1/26/2008 0:00,580L,580,L,UNK,UNK,UNK,New Jersey,BL,22500
1512535,3171,132,2,1998,0.0,UNK,12/7/2004 0:00,580L,580,L,UNK,UNK,UNK,Texas,BL,21500
1159936,3263,132,1,1995,0.0,UNK,8/31/2010 0:00,921B,921,B,UNK,UNK,Medium,Colorado,WL,29000
1207326,3819,132,5,1982,0.0,UNK,11/5/2004 0:00,950B,950,B,UNK,UNK,Medium,Connecticut,WL,33500
1477169,3170,132,1,1994,0.0,UNK,11/4/1999 0:00,580K,580,K,UNK,UNK,UNK,Florida,BL,20000
33488,3538,132,1,2000,0.0,UNK,9/19/2002 0:00,416C,416,C,UNK,UNK,UNK,Georgia,BL,35000
1401322,3538,132,1,1997,0.0,UNK,6/16/2004 0:00,416C,416,C,UNK,UNK,UNK,Texas,BL,28000
1247673,3178,132,1,1995,0.0,UNK,2/29/2000 0:00,580SUPER L,580,SUPER L,UNK,UNK,UNK,Arizona,BL,22500
1371115,3150,132,10,1994,0.0,UNK,9/6/2006 0:00,480F,480,F,UNK,UNK,UNK,Louisiana,BL,11000
1425917,3164,132,1,1978,0.0,UNK,9/9/1997 0:00,580C,580,C,UNK,UNK,UNK,Arizona,BL,9500
1328111,7271,132,1,1984,0.0,UNK,5/21/2004 0:00,936,936,UNK,UNK,UNK,Medium,Utah,WL,24000
604210,1638,121,3,1998,6334.0,Medium,6/12/2008 0:00,D6RXL,D6,R,UNK,XL,Medium,California,TTT,62000
1314462,6633,132,2,1993,0.0,UNK,2/5/1997 0:00,1840,1840,UNK,UNK,UNK,UNK,Florida,SSL,11000
1116919,3264,132,1,2000,8528.0,Medium,3/24/2011 0:00,921C,921,C,UNK,UNK,Medium,Nevada,WL,57000
805079,1624,132,5,2000,0.0,UNK,9/11/2004 0:00,D6MXL,D6,M,UNK,XL,Medium,New Jersey,TTT,78000
1040583,3819,121,3,1000,14726.0,Medium,4/17/2008 0:00,950B,950,B,UNK,UNK,Medium,Texas,WL,45000
1338152,7070,132,11,1996,0.0,UNK,12/9/1998 0:00,320,320,UNK,UNK,UNK,Large / Medium,Mississippi,TEX,53000
1489769,3112,132,1,1986,0.0,UNK,3/3/1998 0:00,1845C,1845,C,UNK,UNK,UNK,Wisconsin,SSL,9000
1424873,6797,132,1,1989,0.0,UNK,3/23/2000 0:00,621,621,UNK,UNK,UNK,UNK,North Carolina,WL,22000
1518037,6629,132,4,1995,0.0,UNK,2/11/2002 0:00,1825,1825,UNK,UNK,UNK,UNK,Florida,SSL,6000
1371097,1026,132,6,1985,1725.0,Low,8/29/1996 0:00,211LC,211,UNK,UNK,LC,Small,Illinois,TEX,29000
1042525,4157,121,3,1000,0.0,UNK,5/15/2008 0:00,D9N,D9,N,UNK,UNK,Large,Ohio,TTT,121000
1397907,4148,132,1,1983,0.0,UNK,4/17/1990 0:00,D8L,D8,L,UNK,UNK,Large,Kentucky,TTT,87000
1503604,6788,132,24,1987,0.0,UNK,8/9/1990 0:00,580,580,UNK,UNK,UNK,UNK,Georgia,BL,22500
1240428,3782,132,6,1994,0.0,UNK,12/15/1998 0:00,928F,928,F,UNK,UNK,UNK,Kentucky,WL,53000
1158026,7271,132,1,1985,0.0,UNK,5/30/2003 0:00,936,936,UNK,UNK,UNK,Medium,Montana,WL,35000
1108410,4146,132,6,1973,0.0,UNK,6/24/1997 0:00,D8H,D8,H,UNK,UNK,Large,Nevada,TTT,22000
1251828,3782,132,2,1996,0.0,UNK,11/13/1998 0:00,928F,928,F,UNK,UNK,UNK,New York,WL,49500
51026,13824,121,3,1998,2613.0,Medium,9/30/2004 0:00,D5CIIIXL,D5,C,III,XL,UNK,Louisiana,TTT,43000
1530154,3160,132,12,1994,0.0,UNK,5/24/2001 0:00,550E,550,E,UNK,UNK,UNK,Kentucky,TTT,23500
1402618,3112,132,2,1990,0.0,UNK,1/20/1996 0:00,1845C,1845,C,UNK,UNK,UNK,Indiana,SSL,12500
5364,3538,132,1,1998,0.0,UNK,2/17/2004 0:00,416C,416,C,UNK,UNK,UNK,Florida,BL,26000
1320933,3538,132,1,1999,0.0,UNK,6/22/2006 0:00,416C,416,C,UNK,UNK,UNK,Colorado,BL,31000
1426010,1549,132,8,1988,0.0,UNK,5/28/2003 0:00,D4CLGP,D4,C,UNK,LGP,UNK,Mississippi,TTT,16000
961480,3857,132,17,1991,0.0,UNK,5/3/2005 0:00,966F,966,F,UNK,UNK,Medium,Idaho,WL,57500
1401657,3199,132,6,1996,0.0,UNK,11/12/1998 0:00,621B,621,B,UNK,UNK,UNK,Missouri,WL,36000
1327953,7110,132,14,1988,0.0,UNK,12/9/2005 0:00,416,416,UNK,UNK,UNK,UNK,Indiana,BL,12000
1396139,77,132,16,1997,0.0,UNK,10/28/2004 0:00,950FII,950,F,II,UNK,Medium,Indiana,WL,78000
1347652,3165,132,1,1983,0.0,UNK,3/15/1994 0:00,580D,580,D,UNK,UNK,UNK,Georgia,BL,12500
1158300,6788,132,1,1981,0.0,UNK,6/1/1989 0:00,580,580,UNK,UNK,UNK,UNK,Texas,BL,13000
1046921,3112,121,3,1000,2588.0,Low,7/15/2011 0:00,1845C,1845,C,UNK,UNK,UNK,Alabama,SSL,5750
268069,3538,132,2,1997,0.0,UNK,2/8/2001 0:00,416C,416,C,UNK,UNK,UNK,Florida,BL,33000
729356,1192,132,7,1998,0.0,UNK,3/6/2003 0:00,322BL,322,B,UNK,L,Large / Medium,Alabama,TEX,71000
1556944,3171,132,1,1998,0.0,UNK,3/26/2004 0:00,580L,580,L,UNK,UNK,UNK,California,BL,28000
1386696,4089,132,2,1984,0.0,UNK,6/1/1996 0:00,D3B,D3,B,UNK,UNK,UNK,New York,TTT,17500
1181986,3171,132,8,1999,0.0,UNK,5/24/2006 0:00,580L,580,L,UNK,UNK,UNK,Mississippi,BL,23500
128802,3538,132,2,1997,0.0,UNK,9/17/2003 0:00,416C,416,C,UNK,UNK,UNK,Texas,BL,23500
197784,1211,132,1,1998,0.0,UNK,4/5/2007 0:00,325BL,325,B,UNK,L,Large / Medium,Colorado,TEX,40000
1104723,3819,132,1,1985,0.0,UNK,12/8/2005 0:00,950B,950,B,UNK,UNK,Medium,Texas,WL,36000
1043988,3357,121,3,1983,7917.0,Low,6/17/2004 0:00,12G,12,G,UNK,UNK,UNK,California,MG,41000
1137386,3259,132,7,1998,0.0,UNK,4/22/2010 0:00,9050B,9050,B,UNK,UNK,Large / Medium,South Carolina,TEX,25000
1109782,3356,132,1,1972,0.0,UNK,8/25/1998 0:00,12F,12,F,UNK,UNK,UNK,California,MG,18000
1021221,17471,121,3,1997,0.0,UNK,6/29/2006 0:00,LX485,LX485,UNK,UNK,UNK,UNK,Wisconsin,SSL,6000
1200271,1532,132,9,1988,0.0,UNK,8/27/2003 0:00,D3CLGP,D3,C,UNK,LGP,UNK,Florida,TTT,19000
1191936,6869,132,1,1993,0.0,UNK,3/25/2002 0:00,9060,9060,UNK,UNK,UNK,Large / Medium,Nevada,TEX,19000
851460,3883,132,2,1981,0.0,UNK,3/20/1997 0:00,988B,988,B,UNK,UNK,Large,New Jersey,WL,49000
2933,3806,132,1,1996,0.0,UNK,6/12/2002 0:00,938F,938,F,UNK,UNK,Medium,Texas,WL,45000
1433548,3178,132,4,1997,0.0,UNK,2/13/2007 0:00,580SUPER L,580,SUPER L,UNK,UNK,UNK,Florida,BL,25500
1483446,4089,132,1,1979,0.0,UNK,4/15/1998 0:00,D3B,D3,B,UNK,UNK,UNK,Idaho,TTT,16000
1264488,3171,132,1,1996,0.0,UNK,6/27/2003 0:00,580L,580,L,UNK,UNK,UNK,North Carolina,BL,17500
1357992,7008,132,1,1981,0.0,UNK,5/23/1991 0:00,225,225,UNK,UNK,UNK,Large / Medium,California,TEX,29000
1478975,6558,132,2,1979,0.0,UNK,11/21/1992 0:00,1150,1150,UNK,UNK,UNK,Medium,Ohio,TTT,13600
435610,4333,132,4,1995,0.0,UNK,10/14/2004 0:00,IT28F,IT28,F,UNK,UNK,UNK,New Hampshire,WL,37000
1516078,1539,132,4,1975,0.0,UNK,2/7/2005 0:00,D3LGP,D3,UNK,UNK,LGP,UNK,Florida,TTT,9000
320761,8009,121,3,2000,1965.0,High,11/18/2011 0:00,250,250,UNK,UNK,UNK,UNK,West Virginia,SSL,8000
1053761,4774,121,3,1000,0.0,UNK,9/20/2007 0:00,670A,670,A,UNK,UNK,UNK,Georgia,MG,17000
1544721,1605,132,1,1979,0.0,UNK,6/27/1995 0:00,D6DLGP,D6,D,UNK,LGP,Medium,Texas,TTT,26000
265359,4329,132,10,1995,0.0,UNK,5/6/1998 0:00,IT24F,IT24,F,UNK,UNK,UNK,South Carolina,WL,59000
1099067,3178,132,1,1995,0.0,UNK,12/16/2005 0:00,580SUPER L,580,SUPER L,UNK,UNK,UNK,Arizona,BL,27000
1488557,3170,132,10,1991,0.0,UNK,1/28/1999 0:00,580K,580,K,UNK,UNK,UNK,Louisiana,BL,18000
1152404,1526,132,1,1988,0.0,UNK,11/3/1994 0:00,D3BLGP,D3,B,UNK,LGP,UNK,Georgia,TTT,18500
1026110,3357,121,3,1000,0.0,UNK,5/19/2011 0:00,12G,12,G,UNK,UNK,UNK,Mississippi,MG,34000
1444727,3171,132,2,1996,0.0,UNK,6/13/2000 0:00,580L,580,L,UNK,UNK,UNK,Texas,BL,22000
1202365,3170,132,22,1000,0.0,UNK,6/10/2000 0:00,580K,580,K,UNK,UNK,UNK,Minnesota,BL,20000
1504185,3466,132,1,1999,0.0,UNK,10/12/2001 0:00,312B,312,B,UNK,UNK,Small,Georgia,TEX,59000
1232812,13776,132,2,1999,0.0,UNK,8/21/2004 0:00,D3CIIIXL,D3,C,III,XL,UNK,Ohio,TTT,34000
1244889,6742,132,2,1989,900.0,Low,12/19/1992 0:00,450,450,UNK,UNK,UNK,UNK,New Jersey,TTT,18750
57559,3806,132,2,1997,0.0,UNK,6/2/2001 0:00,938F,938,F,UNK,UNK,Medium,Florida,WL,34000
1487686,7013,132,1,1980,0.0,UNK,4/17/1997 0:00,235,235,UNK,UNK,UNK,Large / Medium,Minnesota,TEX,29000
1398392,3170,132,1,1990,0.0,UNK,9/14/2000 0:00,580K,580,K,UNK,UNK,UNK,Ohio,BL,15500
1370527,4148,132,2,1985,0.0,UNK,3/12/1993 0:00,D8L,D8,L,UNK,UNK,Large,New Jersey,TTT,45000
1492519,7469,132,1,1964,0.0,UNK,6/3/1993 0:00,D7,D7,UNK,UNK,UNK,Large,California,TTT,8500
511999,3538,132,25,1997,0.0,UNK,12/15/2001 0:00,416C,416,C,UNK,UNK,UNK,California,BL,22000
450790,4128,121,3,1990,2718.0,Low,11/3/2005 0:00,D6H,D6,H,UNK,UNK,Medium,California,TTT,64000
486220,4102,132,1,1990,0.0,UNK,12/7/2006 0:00,D4C,D4,C,UNK,UNK,UNK,Texas,TTT,19000
1251931,3150,132,25,1990,0.0,UNK,5/4/1996 0:00,480F,480,F,UNK,UNK,UNK,California,BL,15500
1328424,3385,132,6,1985,0.0,UNK,10/9/1991 0:00,205LC,205,UNK,UNK,LC,Small,California,TEX,19000
1102155,4123,132,1,1971,0.0,UNK,5/2/1996 0:00,D6C,D6,C,UNK,UNK,Medium,Nevada,TTT,22000
1272595,3165,132,1,1982,0.0,UNK,12/6/1994 0:00,580D,580,D,UNK,UNK,UNK,Washington,BL,13500
1540305,3164,132,1,1979,0.0,UNK,5/19/1994 0:00,580C,580,C,UNK,UNK,UNK,Maine,BL,10000
1171048,6633,132,1,1995,0.0,UNK,6/29/2004 0:00,1840,1840,UNK,UNK,UNK,UNK,Colorado,SSL,7500
1392640,4112,132,20,1977,0.0,UNK,3/25/1995 0:00,D5B,D5,B,UNK,UNK,UNK,Oklahoma,TTT,26500
1012188,3819,121,3,1000,3435.0,Low,6/30/2010 0:00,950B,950,B,UNK,UNK,Medium,New York,WL,40000
1041650,10365,121,3,1991,4257.0,Medium,6/2/2005 0:00,1700,1700,UNK,UNK,UNK,UNK,Georgia,SSL,5250
1036267,4572,121,3,1998,5771.0,Medium,8/24/2006 0:00,160LC,160,UNK,UNK,LC,Small,Michigan,TEX,39000
1442646,3170,132,1,1991,0.0,UNK,4/9/2002 0:00,580K,580,K,UNK,UNK,UNK,Georgia,BL,13500
1200449,1229,132,1,1995,0.0,UNK,7/23/1998 0:00,325L,325,UNK,UNK,L,Large / Medium,Georgia,TEX,107500
67743,3538,132,7,1999,0.0,UNK,3/4/2004 0:00,416C,416,C,UNK,UNK,UNK,Alabama,BL,33000
36614,3538,132,8,1998,0.0,UNK,9/18/2002 0:00,416C,416,C,UNK,UNK,UNK,Mississippi,BL,30000
1232235,3112,132,1,1996,0.0,UNK,3/11/2005 0:00,1845C,1845,C,UNK,UNK,UNK,Missouri,SSL,8500
1104755,43,132,1,1990,0.0,UNK,6/19/2001 0:00,416II,416,UNK,II,UNK,UNK,Washington,BL,13500
